"date_hour","pageviews"
"2013-06-21 08:00:00",9958.27984692803
"2013-06-21 09:00:00",9845.14197679291
"2013-06-21 10:00:00",9606.38591505046
"2013-06-21 11:00:00",9319.95375623503
"2013-06-21 12:00:00",9035.78316624741
"2013-06-21 13:00:00",8634.61278796258
"2013-06-21 14:00:00",8212.87177132035
"2013-06-21 15:00:00",8867.42628322634
"2013-06-21 16:00:00",8675.62932800999
"2013-06-21 17:00:00",8469.40310973792
"2013-06-21 18:00:00",7929.31133118555
"2013-06-21 19:00:00",8235.29716458023
"2013-06-21 20:00:00",8122.42537347154
"2013-06-21 23:00:00",8427.1822067664
"2013-06-22 00:00:00",8775.73423071951
"2013-06-22 09:00:00",9127.14950309496
"2013-06-22 11:00:00",9895.83668389677
"2013-06-22 12:00:00",10431.3910852017
"2013-06-22 13:00:00",9967.59051704517
"2013-06-22 14:00:00",9996.49166685993
"2013-06-22 16:00:00",9910.95352152821
"2013-06-24 08:00:00",9983.23478112359
"2013-06-24 09:00:00",10104.6355756152
"2013-06-24 10:00:00",9834.05750233884
"2013-06-24 11:00:00",9461.95288211266
"2013-06-24 12:00:00",8792.84624584387
"2013-06-24 14:00:00",9032.02289605047
"2013-06-24 15:00:00",8731.03674196823
"2013-06-24 20:00:00",8143.39167334054
"2013-06-24 23:00:00",8225.77846466943
"2013-06-25 00:00:00",8842.10907665621
"2013-06-25 02:00:00",8793.07668610988
"2013-06-25 03:00:00",9550.9129165519
"2013-06-25 08:00:00",9804.71941063947
"2013-06-25 09:00:00",10323.1766641786
"2013-06-25 10:00:00",10622.3525778339
"2013-06-25 11:00:00",9668.29593063451
"2013-06-25 12:00:00",8816.92060630746
"2013-06-25 13:00:00",8873.63299046766
"2013-06-25 14:00:00",8820.56112338651
"2013-06-25 15:00:00",10048.7537588145
"2013-06-25 16:00:00",10350.4592188632
"2013-06-25 17:00:00",10897.0133417008
"2013-06-25 18:00:00",11295.4761403927
"2013-06-25 19:00:00",11801.002361232
"2013-06-25 23:00:00",11435.1482106074
"2013-06-26 09:00:00",10289.1120881806
"2013-06-26 10:00:00",9894.96029995799
"2013-06-26 14:00:00",9925.3137849216
"2013-06-26 15:00:00",9227.5768954781
"2013-06-26 16:00:00",10134.7210908794
"2013-06-27 09:00:00",10952.4949072901
"2013-06-27 10:00:00",10924.0735021204
"2013-06-27 11:00:00",11528.309997211
"2013-06-27 13:00:00",10763.0057708223
"2013-06-27 14:00:00",9998.19397280851
"2013-06-27 15:00:00",10327.3110231528
"2013-06-27 16:00:00",10096.8407054321
"2013-06-28 14:00:00",9722.67112981799
"2013-06-28 15:00:00",8652.83943336812
"2013-06-28 16:00:00",9053.39354246315
"2013-07-01 10:00:00",10476.3983684058
"2013-07-02 11:00:00",10075.7281243239
"2013-07-05 09:00:00",10039.3716598005
"2013-07-05 10:00:00",9395.93390817156
"2013-07-05 11:00:00",9357.53183955389
"2013-07-08 10:00:00",9301.00969692931
"2013-07-08 11:00:00",10014.2943746839
"2013-07-08 12:00:00",10201.4837234281
"2013-07-08 13:00:00",10827.0891435335
"2013-07-08 14:00:00",10883.893614412
"2013-07-08 15:00:00",10767.4912168559
"2013-07-08 16:00:00",10823.9192214637
"2013-07-08 17:00:00",10526.4226831182
"2013-07-08 18:00:00",10113.84009486
"2013-07-08 19:00:00",9652.84533311544
"2013-07-08 20:00:00",9530.78964068068
"2013-07-08 21:00:00",9665.56908542996
"2013-07-08 22:00:00",10175.5367472586
"2013-07-09 10:00:00",9780.66325927959
"2013-07-15 02:00:00",9723.58119259233
"2013-07-15 03:00:00",10806.537788318
"2013-07-15 04:00:00",11369.1606742355
"2013-07-15 05:00:00",11240.0447932231
"2013-07-15 06:00:00",10755.1743256615
"2013-07-15 07:00:00",9898.99259160798
"2013-07-15 08:00:00",9156.36189204587
"2013-07-15 09:00:00",9040.66085494844
"2013-07-15 10:00:00",8746.15533320482
"2013-07-15 11:00:00",8842.74416631061
"2013-07-15 12:00:00",8825.25064823185
"2013-07-15 13:00:00",9421.47447141195
"2013-07-15 15:00:00",9898.87883593512
"2013-07-16 10:00:00",10747.7843035824
"2013-07-18 11:00:00",11013.2701773578
"2013-07-18 12:00:00",11589.2940506176
"2013-07-18 13:00:00",11161.6882012913
"2013-07-18 14:00:00",10623.1787881312
"2013-07-26 11:00:00",9649.04234885592
"2013-07-26 12:00:00",9011.29510659364
"2013-07-28 13:00:00",8854.14174059874
"2013-07-31 14:00:00",9271.28688935043
"2013-08-01 11:00:00",9468.79842248543
"2013-08-13 09:00:00",9990.12711848646
"2013-08-13 10:00:00",9932.08987212487
"2013-08-13 11:00:00",9450.61690498601
"2013-08-13 12:00:00",9337.77232764943
"2013-08-13 13:00:00",9296.09035237534
"2013-08-13 14:00:00",9065.88663338558
"2013-08-13 15:00:00",9650.77811499851
"2013-08-13 16:00:00",9936.19130923669
"2013-08-13 17:00:00",10397.1493991182
"2013-08-13 18:00:00",9819.62326661662
"2013-08-13 19:00:00",9516.36941164008
"2013-08-13 20:00:00",9106.86747100787
"2013-08-13 21:00:00",8793.02741897259
"2013-08-13 22:00:00",8587.18141953748
"2013-08-13 23:00:00",8397.51924284755
"2013-08-14 00:00:00",9297.04603505811
"2013-08-14 01:00:00",8852.12397797871
"2013-08-14 02:00:00",9049.41306488398
"2013-08-14 03:00:00",8683.60644922466
"2013-08-14 04:00:00",8252.97495072552
"2013-08-14 05:00:00",8934.955031316
"2013-08-14 06:00:00",9750.7394640746
"2013-08-14 07:00:00",9660.53259049638
"2013-08-14 08:00:00",10087.1270095755
"2013-08-14 09:00:00",10826.2248193014
"2013-08-14 10:00:00",11714.6003459575
"2013-08-14 11:00:00",11420.1441064899
"2013-08-14 12:00:00",11151.8679604009
"2013-08-14 13:00:00",10786.7811268101
"2013-08-14 14:00:00",10543.1399935116
"2013-08-14 16:00:00",10097.3481314134
"2013-08-22 05:00:00",9534.67919271815
"2013-08-22 08:00:00",9519.82592655815
"2013-08-22 09:00:00",9602.25709093179
"2013-08-22 10:00:00",9781.74299341977
"2013-08-22 11:00:00",10204.1458994331
"2013-08-22 13:00:00",10099.9507480949
"2013-08-22 14:00:00",9704.80487337007
"2013-08-22 16:00:00",10277.8374218295
"2013-08-23 04:00:00",11432.3361341862
"2013-08-23 17:00:00",12428.7920587409
"2013-08-24 11:00:00",12129.617767243
"2013-08-27 16:00:00",11423.9774511926
"2013-09-04 11:00:00",10082.3247135854
"2013-09-12 16:00:00",10133.862419012
"2013-09-30 11:00:00",9471.30013951835
"2013-09-30 12:00:00",9799.53422086953
"2013-09-30 13:00:00",10147.2910801409
"2013-09-30 14:00:00",9931.14737696174
"2013-09-30 15:00:00",10340.5190802697
"2013-09-30 16:00:00",10292.784533019
"2013-09-30 17:00:00",10331.895967874
"2013-10-01 08:00:00",10369.7945899644
"2013-10-03 15:00:00",10613.2715176234
