"eruptions","waiting","density"
2.59324324324324,44.4324324324324,0.00117542343553924
2.64054054054054,44.4324324324324,0.000871148816001546
2.68783783783784,44.4324324324324,0.000630091638199867
2.73513513513514,44.4324324324324,0.000444300697597243
2.78243243243243,44.4324324324324,0.00030515295751403
2.82972972972973,44.4324324324324,0.000203980949355014
2.87702702702703,44.4324324324324,0.000132622035678363
2.92432432432432,44.4324324324324,8.38255557730361e-05
2.97162162162162,44.4324324324324,5.14886159827052e-05
3.01891891891892,44.4324324324324,3.07270809170227e-05
3.06621621621622,44.4324324324324,1.78146214053492e-05
3.11351351351351,44.4324324324324,1.00352168635242e-05
3.16081081081081,44.4324324324324,5.49436845302915e-06
3.20810810810811,44.4324324324324,2.9255977816818e-06
3.25540540540541,44.4324324324324,1.51645710248832e-06
3.3027027027027,44.4324324324324,7.66229429446678e-07
3.35,44.4324324324324,3.78104048376801e-07
3.3972972972973,44.4324324324324,1.8265874453823e-07
3.44459459459459,44.4324324324324,8.66450472494443e-08
3.49189189189189,44.4324324324324,4.04967892968244e-08
3.53918918918919,44.4324324324324,1.87181469648884e-08
3.58648648648649,44.4324324324324,8.58558042790595e-09
3.63378378378378,44.4324324324324,3.91840064756472e-09
3.68108108108108,44.4324324324324,1.78190992028798e-09
3.72837837837838,44.4324324324324,8.07237517495113e-10
3.77567567567568,44.4324324324324,3.63628748085675e-10
3.82297297297297,44.4324324324324,1.62372298065104e-10
3.87027027027027,44.4324324324324,7.15987571550241e-11
3.91756756756757,44.4324324324324,3.10531116218566e-11
3.96486486486486,44.4324324324324,1.31971327157568e-11
4.01216216216216,44.4324324324324,5.47776324803041e-12
4.05945945945946,44.4324324324324,2.21459268756085e-12
4.10675675675676,44.4324324324324,8.70175233037554e-13
4.15405405405405,44.4324324324324,3.31746998437405e-13
4.20135135135135,44.4324324324324,1.22556218899014e-13
4.24864864864865,44.4324324324324,4.38305062760216e-14
4.29594594594595,44.4324324324324,1.51648101378823e-14
4.34324324324324,44.4324324324324,5.07385526432205e-15
4.39054054054054,44.4324324324324,1.64146988265779e-15
4.43783783783784,44.4324324324324,5.13649350489629e-16
4.48513513513513,44.4324324324324,1.55638603984674e-16
4.53243243243243,44.4324324324324,4.57811202414737e-17
4.57972972972973,44.4324324324324,1.31419850493586e-17
4.62702702702703,44.4324324324324,3.71952106787559e-18
4.67432432432432,44.4324324324324,1.05710651665272e-18
4.72162162162162,44.4324324324324,3.10369033960102e-19
4.76891891891892,44.4324324324324,9.73632536997462e-20
4.81621621621622,44.4324324324324,3.33951281740436e-20
4.86351351351351,44.4324324324324,1.24751671656016e-20
4.91081081081081,44.4324324324324,4.93609462891972e-21
4.95810810810811,44.4324324324324,2.00053783242808e-21
5.0054054054054,44.4324324324324,8.09248672213594e-22
5.0527027027027,44.4324324324324,3.21535148229951e-22
5.1,44.4324324324324,1.24382999170473e-22
1.6,45.1486486486486,0.00694126037246668
1.6472972972973,45.1486486486486,0.00820220689919955
1.69459459459459,45.1486486486486,0.00939972212205338
1.74189189189189,45.1486486486486,0.0104544426508928
1.78918918918919,45.1486486486486,0.0112942911104223
1.83648648648649,45.1486486486486,0.0118639001977759
1.88378378378378,45.1486486486486,0.0121315428078877
1.93108108108108,45.1486486486486,0.0120921866362978
1.97837837837838,45.1486486486486,0.011766209906272
2.02567567567568,45.1486486486486,0.0111943421208516
2.07297297297297,45.1486486486486,0.0104302165862435
2.12027027027027,45.1486486486486,0.00953230452918234
2.16756756756757,45.1486486486486,0.00855686911372245
2.21486486486487,45.1486486486486,0.00755303311231377
2.26216216216216,45.1486486486486,0.00656032070505116
2.30945945945946,45.1486486486486,0.00560836381896695
2.35675675675676,45.1486486486486,0.00471804310175224
2.40405405405405,45.1486486486486,0.00390323042630044
2.45135135135135,45.1486486486486,0.00317246259883465
2.49864864864865,45.1486486486486,0.00253017951340791
2.54594594594595,45.1486486486486,0.00197746677356622
2.59324324324324,45.1486486486486,0.00151245367982906
2.64054054054054,45.1486486486486,0.00113059517452383
2.68783783783784,45.1486486486486,0.000825029841530356
2.73513513513514,45.1486486486486,0.000587106681281048
2.78243243243243,45.1486486486486,0.000407066820941177
2.82972972972973,45.1486486486486,0.000274792275450887
2.87702702702703,45.1486486486486,0.000180508005917161
2.92432432432432,45.1486486486486,0.000115340380094845
2.97162162162162,45.1486486486486,7.16772003248747e-05
3.01891891891892,45.1486486486486,4.33219650165051e-05
3.06621621621622,45.1486486486486,2.54730067089472e-05
3.11351351351351,45.1486486486486,1.45793723201937e-05
3.16081081081081,45.1486486486486,8.12969694155167e-06
3.20810810810811,45.1486486486486,4.42236037991877e-06
3.25540540540541,45.1486486486486,2.35098474751215e-06
3.3027027027027,45.1486486486486,1.22420802205384e-06
3.35,45.1486486486486,6.26153357269474e-07
3.3972972972973,45.1486486486486,3.15577419524921e-07
3.44459459459459,45.1486486486486,1.57243965618296e-07
3.49189189189189,45.1486486486486,7.77003693610354e-08
3.53918918918919,45.1486486486486,3.81660434990615e-08
3.58648648648649,45.1486486486486,1.86572913327755e-08
3.63378378378378,45.1486486486486,9.07444714066146e-09
3.68108108108108,45.1486486486486,4.38381635287528e-09
3.72837837837838,45.1486486486486,2.09755446293632e-09
3.77567567567568,45.1486486486486,9.90558881780703e-10
3.82297297297297,45.1486486486486,4.59988063284956e-10
3.87027027027027,45.1486486486486,2.09306120910369e-10
3.91756756756757,45.1486486486486,9.30316423328419e-11
3.96486486486486,45.1486486486486,4.0285784138404e-11
4.01216216216216,45.1486486486486,1.69597539986214e-11
4.05945945945946,45.1486486486486,6.92950372029898e-12
4.10675675675676,45.1486486486486,2.74430640835856e-12
4.15405405405405,45.1486486486486,1.05239839470233e-12
4.20135135135135,45.1486486486486,3.90506233357204e-13
4.24864864864865,45.1486486486486,1.40139796791273e-13
4.29594594594595,45.1486486486486,4.86266617700082e-14
4.34324324324324,45.1486486486486,1.63156556430321e-14
4.39054054054054,45.1486486486486,5.29692795463501e-15
4.43783783783784,45.1486486486486,1.66661728296401e-15
4.48513513513513,45.1486486486486,5.09993308317395e-16
4.53243243243243,45.1486486486486,1.52855361403828e-16
4.57972972972973,45.1486486486486,4.54747115504476e-17
4.62702702702703,45.1486486486486,1.37360736077066e-17
4.67432432432432,45.1486486486486,4.34926713702745e-18
4.72162162162162,45.1486486486486,1.48988022495e-18
4.76891891891892,45.1486486486486,5.59193696683668e-19
4.81621621621622,45.1486486486486,2.26316099732653e-19
4.86351351351351,45.1486486486486,9.5594415088061e-20
4.91081081081081,45.1486486486486,4.08494531395352e-20
4.95810810810811,45.1486486486486,1.72838042495667e-20
5.0054054054054,45.1486486486486,7.15082345847753e-21
5.0527027027027,45.1486486486486,2.87370187843692e-21
5.1,45.1486486486486,1.1179516265128e-21
1.6,45.8648648648649,0.00811521390735875
1.6472972972973,45.8648648648649,0.00958450273401852
1.69459459459459,45.8648648648649,0.0109800610358475
1.74189189189189,45.8648648648649,0.0122101076552641
1.78918918918919,45.8648648648649,0.0131914146075814
1.83648648648649,45.8648648648649,0.0138601683916485
1.88378378378378,45.8648648648649,0.0141799235595402
1.93108108108108,45.8648648648649,0.0141450604782578
1.97837837837838,45.8648648648649,0.0137792231678157
2.02567567567568,45.8648648648649,0.0131294016009508
2.07297297297297,45.8648648648649,0.0122572741858703
2.12027027027027,45.8648648648649,0.011229868305614
2.16756756756757,45.8648648648649,0.0101114424518638
2.21486486486487,45.8648648648649,0.00895785884314668
2.26216216216216,45.8648648648649,0.00781385915891976
2.30945945945946,45.8648648648649,0.0067128704803845
2.35675675675676,45.8648648648649,0.00567847233082199
2.40405405405405,45.8648648648649,0.00472653076297224
2.45135135135135,45.8648648648649,0.00386719589878461
2.49864864864865,45.8648648648649,0.0031063212309634
2.54594594594595,45.8648648648649,0.00244623474472142
2.59324324324324,45.8648648648649,0.00188605381259041
2.64054054054054,45.8648648648649,0.00142183901111936
2.68783783783784,45.8648648648649,0.0010468443939901
2.73513513513514,45.8648648648649,0.000752001757281801
2.78243243243243,45.8648648648649,0.000526640864006321
2.82972972972973,45.8648648648649,0.000359346856700392
2.87702702702703,45.8648648648649,0.000238812988758401
2.92432432432432,45.8648648648649,0.000154558301394562
2.97162162162162,45.8648648648649,9.74266969357657e-05
3.01891891891892,45.8648648648649,5.98420894326594e-05
3.06621621621622,45.8648648648649,3.5844383425653e-05
3.11351351351351,45.8648648648649,2.09621703405721e-05
3.16081081081081,45.8648648648649,1.19883739275562e-05
3.20810810810811,45.8648648648649,6.71900284113223e-06
3.25540540540541,45.8648648648649,3.69976030029928e-06
3.3027027027027,45.8648648648649,2.00730865837434e-06
3.35,45.8648648648649,1.07626690237081e-06
3.3972972972973,45.8648648648649,5.71848400752638e-07
3.44459459459459,45.8648648648649,3.01718550022725e-07
3.49189189189189,45.8648648648649,1.58246670547509e-07
3.53918918918919,45.8648648648649,8.24847513186471e-08
3.58648648648649,45.8648648648649,4.26638664912226e-08
3.63378378378378,45.8648648648649,2.1841718267678e-08
3.68108108108108,45.8648648648649,1.10323424292788e-08
3.72837837837838,45.8648648648649,5.47922016234059e-09
3.77567567567568,45.8648648648649,2.66687956552067e-09
3.82297297297297,45.8648648648649,1.26831518205897e-09
3.87027027027027,45.8648648648649,5.87870672268821e-10
3.91756756756757,45.8648648648649,2.65004076066385e-10
3.96486486486486,45.8648648648649,1.15985632651381e-10
4.01216216216216,45.8648648648649,4.92217377060648e-11
4.05945945945946,45.8648648648649,2.02330430369772e-11
4.10675675675676,45.8648648648649,8.04963282398112e-12
4.15405405405405,45.8648648648649,3.09781469445857e-12
4.20135135135135,45.8648648648649,1.15278015520368e-12
4.24864864864865,45.8648648648649,4.14771585069083e-13
4.29594594594595,45.8648648648649,1.44335243255208e-13
4.34324324324324,45.8648648648649,4.86256017263189e-14
4.39054054054054,45.8648648648649,1.58957367188023e-14
4.43783783783784,45.8648648648649,5.06635075782132e-15
4.48513513513513,45.8648648648649,1.58920006592311e-15
4.53243243243243,45.8648648648649,4.99018582935712e-16
4.57972972972973,45.8648648648649,1.61158664962702e-16
4.62702702702703,45.8648648648649,5.53636272857902e-17
4.67432432432432,45.8648648648649,2.07600977483e-17
4.72162162162162,45.8648648648649,8.49902432395225e-18
4.76891891891892,45.8648648648649,3.70296245326083e-18
4.81621621621622,45.8648648648649,1.65989630933478e-18
4.86351351351351,45.8648648648649,7.44888537484312e-19
4.91081081081081,45.8648648648649,3.28901498309767e-19
4.95810810810811,45.8648648648649,1.41522546472284e-19
5.0054054054054,45.8648648648649,5.90468414648135e-20
5.0527027027027,45.8648648648649,2.38278734660407e-20
5.1,45.8648648648649,9.28859900753502e-21
1.6,46.5810810810811,0.00910830698247289
1.6472972972973,46.5810810810811,0.0107644746933939
1.69459459459459,46.5810810810811,0.0123432013143531
1.74189189189189,46.5810810810811,0.0137421598267794
1.78918918918919,46.5810810810811,0.0148679616574993
1.83648648648649,46.5810810810811,0.0156482512376199
1.88378378378378,46.5810810810811,0.0160406823639519
1.93108108108108,46.5810810810811,0.0160369874344541
1.97837837837838,46.5810810810811,0.0156615049849498
2.02567567567568,46.5810810810811,0.0149648397291745
2.07297297297297,46.5810810810811,0.0140143959650877
2.12027027027027,46.5810810810811,0.0128840444841325
2.16756756756757,46.5810810810811,0.0116450474292889
2.21486486486487,46.5810810810811,0.0103596901972902
2.26216216216216,46.5810810810811,0.00907813082613697
2.30945945945946,46.5810810810811,0.00783809645646682
2.35675675675676,46.5810810810811,0.0066664813083601
2.40405405405405,46.5810810810811,0.0055817332549442
2.45135135135135,46.5810810810811,0.00459610645493403
2.49864864864865,46.5810810810811,0.00371725346679219
2.54594594594595,46.5810810810811,0.00294905299232895
2.59324324324324,46.5810810810811,0.00229188011549628
2.64054054054054,46.5810810810811,0.00174266131094962
2.68783783783784,46.5810810810811,0.0012950283462599
2.73513513513514,46.5810810810811,0.000939754299232033
2.78243243243243,46.5810810810811,0.000665496304606118
2.82972972972973,46.5810810810811,0.000459743792331902
2.87702702702703,46.5810810810811,0.000309808888643054
2.92432432432432,46.5810810810811,0.000203698447203703
2.97162162162162,46.5810810810811,0.000130755483318499
3.01891891891892,46.5810810810811,8.2024521883714e-05
3.06621621621622,46.5810810810811,5.03566579201672e-05
3.11351351351351,46.5810810810811,3.03114187900831e-05
3.16081081081081,46.5810810810811,1.79296823816703e-05
3.20810810810811,46.5810810810811,1.04487450688353e-05
3.25540540540541,46.5810810810811,6.01490006296382e-06
3.3027027027027,46.5810810810811,3.42864023973228e-06
3.35,46.5810810810811,1.93889321809423e-06
3.3972972972973,46.5810810810811,1.08877902059706e-06
3.44459459459459,46.5810810810811,6.07026952545976e-07
3.49189189189189,46.5810810810811,3.35577588069994e-07
3.53918918918919,46.5810810810811,1.83533752944742e-07
3.58648648648649,46.5810810810811,9.90206122992874e-08
3.63378378378378,46.5810810810811,5.25356259386323e-08
3.68108108108108,46.5810810810811,2.73243562966849e-08
3.72837837837838,46.5810810810811,1.38922306684138e-08
3.77567567567568,46.5810810810811,6.88710055779854e-09
3.82297297297297,46.5810810810811,3.32225113586263e-09
3.87027027027027,46.5810810810811,1.55673595322801e-09
3.91756756756757,46.5810810810811,7.07597218759785e-10
3.96486486486486,46.5810810810811,3.11654738268654e-10
4.01216216216216,46.5810810810811,1.3289574416981e-10
4.05945945945946,46.5810810810811,5.48304652153535e-11
4.10675675675676,46.5810810810811,2.18783437769903e-11
4.15405405405405,46.5810810810811,8.4409137384461e-12
4.20135135135135,46.5810810810811,3.14901668924061e-12
4.24864864864865,46.5810810810811,1.13660526415692e-12
4.29594594594595,46.5810810810811,3.97485764341023e-13
4.34324324324324,46.5810810810811,1.35109415074404e-13
4.39054054054054,46.5810810810811,4.49255197753782e-14
4.43783783783784,46.5810810810811,1.47931436340798e-14
4.48513513513513,46.5810810810811,4.9271128511349e-15
4.53243243243243,46.5810810810811,1.71205497664769e-15
4.57972972972973,46.5810810810811,6.41277674176504e-16
4.62702702702703,46.5810810810811,2.63208922479372e-16
4.67432432432432,46.5810810810811,1.16942325314785e-16
4.72162162162162,46.5810810810811,5.44948067347866e-17
4.76891891891892,46.5810810810811,2.57914786459911e-17
4.81621621621622,46.5810810810811,1.21159981178573e-17
4.86351351351351,46.5810810810811,5.57304852021343e-18
4.91081081081081,46.5810810810811,2.49172768928243e-18
4.95810810810811,46.5810810810811,1.07884305214354e-18
5.0054054054054,46.5810810810811,4.51497778194253e-19
5.0527027027027,46.5810810810811,1.82470695824412e-19
5.1,46.5810810810811,7.11827685994969e-20
1.6,47.2972972972973,0.00989980802777249
1.6472972972973,47.2972972972973,0.0117180298552259
1.69459459459459,47.2972972972973,0.0134621110265997
1.74189189189189,47.2972972972973,0.0150212479805341
1.78918918918919,47.2972972972973,0.0162930094071072
1.83648648648649,47.2972972972973,0.0171964418748829
1.88378378378378,47.2972972972973,0.0176820672708393
1.93108108108108,47.2972972972973,0.0177367881568085
1.97837837837838,47.2972972972973,0.0173829023942342
2.02567567567568,47.2972972972973,0.0166718133420245
2.07297297297297,47.2972972972973,0.0156741894744335
2.12027027027027,47.2972972972973,0.0144689424764742
2.16756756756757,47.2972972972973,0.0131333197830631
2.21486486486487,47.2972972972973,0.0117357443990943
2.26216216216216,47.2972972972973,0.0103320580991853
2.30945945945946,47.2972972972973,0.00896487121611902
2.35675675675676,47.2972972972973,0.00766506687307326
2.40405405405405,47.2972972972973,0.00645427717228898
2.45135135135135,47.2972972972973,0.00534730975082137
2.49864864864865,47.2972972972973,0.0043539058580115
2.54594594594595,47.2972972972973,0.00347966725890724
2.59324324324324,47.2972972972973,0.00272634347398611
2.64054054054054,47.2972972972973,0.0020918433318879
2.68783783783784,47.2972972972973,0.00157032657616201
2.73513513513514,47.2972972972973,0.00115260067342313
2.78243243243243,47.2972972972973,0.000826874810436019
2.82972972972973,47.2972972972973,0.000579776363728247
2.87702702702703,47.2972972972973,0.000397454339061947
2.92432432432432,47.2972972972973,0.000266586019287601
2.97162162162162,47.2972972972973,0.000175149434855967
3.01891891891892,47.2972972972973,0.000112896358209093
3.06621621621622,47.2972972972973,7.15308820889655e-05
3.11351351351351,47.2972972972973,4.46491415679699e-05
3.16081081081081,47.2972972972973,2.75197815574645e-05
3.20810810810811,47.2972972972973,1.67851723212521e-05
3.25540540540541,47.2972972972973,1.01481573192251e-05
3.3027027027027,47.2972972972973,6.08731952383302e-06
3.35,47.2972972972973,3.62256740154851e-06
3.3972972972973,47.2972972972973,2.13643946087756e-06
3.44459459459459,47.2972972972973,1.24622411103392e-06
3.49189189189189,47.2972972972973,7.17149182039138e-07
3.53918918918919,47.2972972972973,4.05947885444631e-07
3.58648648648649,47.2972972972973,2.25374170196795e-07
3.63378378378378,47.2972972972973,1.22380890779794e-07
3.68108108108108,47.2972972972973,6.48383394836965e-08
3.72837837837838,47.2972972972973,3.34460562917602e-08
3.77567567567568,47.2972972972973,1.67683919914832e-08
3.82297297297297,47.2972972972973,8.15924911410836e-09
3.87027027027027,47.2972972972973,3.84877170285665e-09
3.91756756756757,47.2972972972973,1.75837705593612e-09
3.96486486486486,47.2972972972973,7.77522759635788e-10
4.01216216216216,47.2972972972973,3.32581709231865e-10
4.05945945945946,47.2972972972973,1.37569258398512e-10
4.10675675675676,47.2972972972973,5.5021919086792e-11
4.15405405405405,47.2972972972973,2.12837178724973e-11
4.20135135135135,47.2972972972973,7.96953453192439e-12
4.24864864864865,47.2972972972973,2.89455000708562e-12
4.29594594594595,47.2972972972973,1.02415598739723e-12
4.34324324324324,47.2972972972973,3.56038124048915e-13
4.39054054054054,47.2972972972973,1.2353680320699e-13
4.43783783783784,47.2972972972973,4.38921482054044e-14
4.48513513513513,47.2972972972973,1.65109416850126e-14
4.53243243243243,47.2972972972973,6.76388185830913e-15
4.57972972972973,47.2972972972973,3.03117556268684e-15
4.62702702702703,47.2972972972973,1.45256720212862e-15
4.67432432432432,47.2972972972973,7.19567695031162e-16
4.72162162162162,47.2972972972973,3.58040118226967e-16
4.76891891891892,47.2972972972973,1.75632723484728e-16
4.81621621621622,47.2972972972973,8.40466314533357e-17
4.86351351351351,47.2972972972973,3.90194275139543e-17
4.91081081081081,47.2972972972973,1.75257905842726e-17
4.95810810810811,47.2972972972973,7.60519790122732e-18
5.0054054054054,47.2972972972973,3.18628356006358e-18
5.0527027027027,47.2972972972973,1.2884114040055e-18
5.1,47.2972972972973,5.02747542008781e-19
1.6,48.0135135135135,0.0105272976183347
1.6472972972973,48.0135135135135,0.0124850819322123
1.69459459459459,48.0135135135135,0.0143772055734447
1.74189189189189,48.0135135135135,0.0160861807809509
1.78918918918919,48.0135135135135,0.0175016002573873
1.83648648648649,48.0135135135135,0.0185340575466056
1.88378378378378,48.0135135135135,0.0191261437844974
1.93108108108108,48.0135135135135,0.0192583508397338
1.97837837837838,48.0135135135135,0.0189488788455697
2.02567567567568,48.0135135135135,0.0182477702898241
2.07297297297297,48.0135135135135,0.0172270472739146
2.12027027027027,48.0135135135135,0.0159692523593037
2.16756756756757,48.0135135135135,0.0145568166261867
2.21486486486487,48.0135135135135,0.0130640701225121
2.26216216216216,48.0135135135135,0.0115527323183686
2.30945945945946,48.0135135135135,0.0100707167927572
2.35675675675676,48.0135135135135,0.00865335074946292
2.40405405405405,48.0135135135135,0.00732580195566963
2.45135135135135,48.0135135135135,0.00610561342814714
2.49864864864865,48.0135135135135,0.00500463178224899
2.54594594594595,48.0135135135135,0.00403008736408311
2.59324324324324,48.0135135135135,0.00318497439312855
2.64054054054054,48.0135135135135,0.00246809061579587
2.68783783783784,48.0135135135135,0.00187411576305747
2.73513513513514,48.0135135135135,0.00139398837923328
2.78243243243243,48.0135135135135,0.00101566240646514
2.82972972972973,48.0135135135135,0.0007251636635948
2.87702702702703,48.0135135135135,0.000507769279568754
2.92432432432432,48.0135135135135,0.000349112880764889
